YoutubeID,Start_timestamp,End_timestamp,Caption,Aesthetic_Score
GWLWnlvVGTs,00:02:28.900,00:02:29.867,The video clip shows a cartoon character wearing a tie and standing on a street. The character appears to be a young boy.,8.421875
KbW9JqM7vho,00:01:17.240,00:01:18.520,The video clip shows a man wearing headphones and dancing in front of a graffiti wall. He is dressed in a white shirt and appears to be enjoying the music playing in the background.,8.421875
aeLEXxVTIEQ,00:09:00.320,00:09:01.000,The video clip shows a man wearing an orange jumpsuit dancing on a colorful floor. He appears to be having a good time as he moves to the beat of the music.,8.421875
lmxD1V17Ks0,00:01:44.767,00:01:59.600,The video clip shows a cartoon character sitting on a bench and reading a newspaper. The character appears to be an elderly woman wearing glasses and a scarf.,8.4140625
U0LL2wrxbq8,00:02:14.935,00:02:15.435,The video clip shows a group of people dancing and having a good time. It appears to be a celebration of some kind.,8.4140625
WJ7nf-9TE70,00:08:09.233,00:08:09.733,"The video clip shows a beautifully decorated Christmas house made of gingerbread. The gingerbread house is adorned with intricate designs and decorations, making it look like a real-life house. The video also shows people admiring the gingerbread house and taking pictures of it.",8.4140625
LH-i8IvYIcg,00:02:43.288,00:02:44.122,The video clip shows a group of people marching down a street in a parade. They are accompanied by a band that is playing music. The parade seems to be a celebration of some sort.,8.4140625
kLhcxiMC08s,00:00:27.600,00:00:30.300,"The video clip shows a large collection of motorcycles parked inside a warehouse. The motorcycles are of various colors and sizes, and they are neatly arranged in rows. The warehouse seems to be a storage facility for motorcycles.",8.4140625
Q9KVritT-Fo,00:00:00.000,00:00:17.800,The video clip depicts a painting of Jesus and his disciples in the water. It appears to be an artistic representation of a religious scene.,8.4140625
T9ICwbGTIJg,00:01:13.033,00:01:13.600,The video clip shows a cartoon character singing into a microphone. The character is dressed in a school uniform and appears to be performing on stage. The background of the video is pink in color.,8.4140625
RSQGtq9qB7M,00:07:33.567,00:08:06.867,"The video clip shows a group of people gathered in a kitchen, enjoying a meal together. They are all wearing hats and appear to be having a good time.",8.4140625
DOAzFqU9EXk,00:00:36.403,00:00:38.972,The video clip shows a boxer standing in a ring with a shirtless man in the background. The boxer is wearing gloves and appears to be preparing for a fight.,8.4140625
PKdaGalhuuU,00:02:10.800,00:02:55.800,The video clip shows a man wearing a black jacket and gloves standing in the snow. He is holding a book in his hands and appears to be enjoying the winter weather.,8.4140625
RYnFIRc0k6E,00:03:50.063,00:03:51.231,The video clip shows a group of people riding in a convertible car on a city street. They are having a good time and appear to be enjoying themselves.,8.4140625
DEkNFao5IdU,00:01:56.200,00:01:57.880,The video clip shows a group of people standing in a line and dancing together. They are all wearing black clothes and seem to be having a good time. It appears to be a performance or a dance routine.,8.4140625
WKdFUk4kLwo,00:00:05.167,00:01:49.700,The video clip shows a woman preparing a meal in her kitchen. She is wearing a purple shirt and is standing in front of a stove. The meal she is preparing appears to be a salad.,8.4140625
H8Wgwp3Nhgo,00:01:19.680,00:01:20.640,The video clip shows a man standing in the middle of a parking lot surrounded by a group of people. He is wearing a hoodie and appears to be dancing.,8.4140625
1nrcZQliOGI,00:04:06.583,00:04:07.208,"The video clip shows a group of people dressed in white clothing, dancing and having a good time. It appears to be a celebration of some sort.",8.4140625
52E4JRtDPYg,00:05:13.647,00:05:14.615,The video clip shows a group of people dressed in superhero costumes running on a track. It appears to be a game or simulation where they are participating in a race.,8.4140625
4cbSPNZryzo,00:02:08.170,00:02:09.546,The video clip shows a group of people dressed in red shirts singing and dancing in a classroom. There is a man wearing a red shirt who is playing a guitar and leading the group in the song. The lyrics of the song can be heard in the background.,8.4140625
fDrI_OCkyDY,00:11:06.699,00:11:26.953,The video clip shows a group of people working together in a kitchen. They are preparing food and drinks and seem to be having a good time. There is a man wearing an apron who is pouring a liquid into a cup. It appears that they are working in a coffee shop.,8.4140625
bTYK_vhpJ4I,00:02:48.435,00:02:53.340,The video clip shows a cartoon character wearing a swimsuit and walking on the beach. The character appears to be happy and enjoying the sunny weather.,8.4140625
1m0S13eHtvk,00:06:26.094,00:06:28.972,The video clip shows a man wearing a white suit and a hat enjoying a ride on a boat in the water. He appears to be relaxed and having a good time.,8.4140625
OOK9cqe-BBU,00:01:16.960,00:01:20.000,The video clip shows a group of people dancing and having fun at a party. They are all wearing colorful costumes and are surrounded by confetti. It appears to be a lively and joyful celebration.,8.4140625
oyPq7sh4-TE,00:02:15.208,00:02:15.833,"The video clip shows a group of cheerleaders and football players standing on the field. The cheerleaders are wearing colorful outfits and holding pom-poms, while the football players are wearing helmets and jerseys. The cheerleaders are performing a cheerleading routine, and the football players are preparing for a game.",8.4140625
H-teo3hKNX8,00:05:57.680,00:06:21.840,The video clip shows a man wearing glasses and a red shirt standing in front of a crowd of people. He is holding a phone in his hand and appears to be taking a picture. It appears to be a religious event.,8.4140625
UMoXIL8ffPM,00:00:36.078,00:00:38.538,The video clip shows a group of people enjoying a day at a water park. They are seen riding on inflatable rafts and having fun in the water. The water park seems to be a popular spot for families and friends to spend time together.,8.4140625
kJQP7kiw5Fk,00:03:26.039,00:03:27.416,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company.,8.4140625
2RIRICU2ayw,00:09:15.221,00:09:21.686,"The video clip shows a group of people dancing together in a room. They seem to be having a good time and enjoying themselves. The group consists of both men and women, and they are all dressed in casual clothing. The atmosphere in the room appears to be lively and energetic.",8.4140625
JmU16BbDmNM,00:00:30.781,00:00:32.282,The video clip shows a group of girls running down the street while wearing sunglasses. They appear to be having fun and enjoying themselves.,8.4140625
ZpUYjpKg9KY,00:00:45.754,00:00:46.588,"The video clip shows a man wearing a red cap and a white t-shirt, standing on a stage with a microphone in his hand. He is a musician and is performing on stage.",8.4140625
L3zOYCCQVDo,00:02:30.951,00:02:32.085,The video clip shows a group of young girls dressed in pink dresses dancing in a field next to a vintage car. They appear to be having fun and enjoying themselves.,8.4140625
Kq3M09qTDDM,00:01:47.541,00:01:50.377,The video clip shows a man wearing a hat and sunglasses dancing in the water. He is surrounded by balloons and appears to be having a good time.,8.4140625
LxoSCksu0Pk,00:10:55.520,00:11:05.880,The video clip shows a man in a white lab coat preparing food in a kitchen. He is wearing gloves and is standing in front of a table with various food items on it.,8.4140625
gLqZniX2Xc4,00:07:06.067,00:07:17.367,The video clip shows a man wearing a baseball cap and holding a baseball in his hand. He is standing on a baseball field and seems to be preparing for a game.,8.4140625
N240i1DZwso,00:13:48.960,00:13:51.080,The video clip shows a group of men standing next to a motorcycle on a pier overlooking the ocean. They appear to be taking a break and enjoying the scenery.,8.4140625
NQLbCmnTe88,00:02:16.737,00:02:17.237,The video clip shows a man dressed in a bunny costume dancing on a street. He is accompanied by a dog who is also dressed in a bunny costume. The two of them are having a fun time together.,8.4140625
Z-0tTi7GaPg,00:00:58.141,00:01:01.186,"The video clip shows a group of people dressed in colorful costumes performing a dance routine on a stage. The dancers are dressed in pink and white outfits and seem to be having a lot of fun. The stage is decorated with balloons and umbrellas, adding to the festive atmosphere of the performance.",8.4140625
QK8mJJJvaes,00:03:33.463,00:03:34.756,The video clip shows a man and a woman riding on a speedboat in the ocean. They appear to be enjoying their time on the boat and seem to be having a good time.,8.4140625
jcyvijNDSvM,00:00:01.840,00:00:03.360,The video clip shows a man dressed in a military uniform standing next to a yellow trolley car. The man is wearing a hat and appears to be in charge of the trolley car.,8.4140625
RZ1waNKtNj0,00:03:09.648,00:03:10.941,The video clip shows a young man standing on a stage and performing a dance routine. He is wearing a black suit and is surrounded by a bright light.,8.4140625
Wygf0LaKtrQ,00:02:28.000,00:02:28.640,The video clip shows a group of people dancing in front of a car. They seem to be having a good time and enjoying themselves. It appears to be a fun and lively atmosphere.,8.4140625
mFngTMVIZbo,00:01:02.896,00:01:17.044,The video clip shows a screenshot of an anime game that features a girl character. The girl is seen holding a book and wearing a white apron. The game appears to be a cooking-themed game.,8.4140625
Cx52PPmFt_8,00:00:00.000,00:01:09.002,"The video clip shows a man wearing a top hat and a suit, standing in front of a store. He seems to be smiling and posing for the camera. It appears to be a promotional video for the store.",8.40625
UnHyMZe3hjw,00:01:46.120,00:01:48.480,"The video clip shows a group of young children dressed in chef hats and aprons, dancing and having fun in a bakery. They seem to be enjoying themselves and having a good time.",8.40625
UnHyMZe3hjw,00:02:16.440,00:02:19.240,The video clip shows a group of people in a bakery preparing and decorating donuts. They are wearing pink aprons and gloves and seem to be enjoying their work. The donuts are placed on a tray and are ready to be packaged and sold.,8.40625
Th49wl_5b6w,00:01:40.280,00:01:44.320,The video clip shows a group of people sitting around a table and enjoying a meal together. They are drinking fruit juice and having a good time.,8.40625
RWp8_PcjHnc,00:02:53.267,00:08:33.733,The video clip shows a painting of a man with blue eyes and long hair. It appears to be a portrait of Jesus.,8.40625
AK_JpDUGzzA,00:04:11.520,00:04:30.720,The video clip shows a man wearing sunglasses and swimming in a pool. He seems to be enjoying his time in the water. There are no other people or objects visible in the video.,8.40625
C-8k8QvetTs,00:06:49.700,00:06:53.867,The video clip shows a woman wearing a mask while sitting at a table and eating food. She appears to be enjoying her meal.,8.40625
myR-viPOGUk,00:02:27.633,00:02:33.767,The video clip shows a man wearing a yellow shirt and a baseball cap. He is standing in front of a brick wall and making a gesture with his hands.,8.40625
M3gFBR4_ZF4,00:01:22.480,00:01:23.920,The video clip shows a cartoon character in a cartoon world. The cartoon character is standing in front of a cart that has a horse pulling it. The cartoon character seems to be waiting for something.,8.40625
eGsVYxxQJlY,00:00:48.100,00:00:51.833,"The video clip shows a motorcycle parked inside a store. The motorcycle appears to be black in color and is parked in the middle of the store. There is also a man standing next to the motorcycle who seems to be looking at it. The store appears to be a clothing store, and the motorcycle seems to be the center of attention.",8.40625
X31l1ecwNcY,00:12:36.250,00:12:38.958,The video clip shows a man wearing a white suit and a hat sitting on a boat and enjoying the scenic view. He appears to be relaxed and taking in the beauty of the surroundings.,8.40625
06Q5OD8aGS0,00:06:49.643,00:06:51.845,The video clip shows a beautifully decorated Christmas tree with lights and ornaments. It appears to be lit up and decorated for the holiday season.,8.40625
LcirJoQjEbU,00:04:09.116,00:05:43.510,"The video clip shows a woman preparing a salad in her kitchen. She is using various ingredients such as lettuce, spinach, and nuts to make the salad. She is also using a blender to mix the ingredients together.",8.40625
gYcyYu6vTuY,00:01:31.833,00:01:32.625,The video clip shows a man standing in front of a truck with a tattoo on his arm. The man is wearing a jersey with the number 34 on it. The truck appears to be a fire truck.,8.40625
WTO7-CQPjdY,00:09:47.400,00:09:49.000,The video clip shows a man playing with a baby in a playground. The man is dressed in an orange costume and the baby is wearing a pink outfit. They are both laying on a mat in the playground.,8.40625
SttN9OpuulY,00:02:42.529,00:02:43.463,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company.,8.40625
DEGdlFeHuLs,00:00:08.508,00:01:45.205,The video clip shows a man wearing a red hoodie standing on a basketball court. He is holding a basketball in his hand and seems to be preparing for a game.,8.40625
q07dm6lPs2k,00:00:48.200,00:00:48.800,The video clip shows a cartoon character standing in front of a group of skeletons. It appears to be a Halloween-themed animation.,8.40625
mE0q7X1HRKM,00:01:08.520,00:01:10.880,"The video clip shows a group of people gathered in a crowd, cheering and clapping for a basketball player. The player is wearing a red hat and appears to be enjoying the attention from the crowd.",8.40625
OSfPGrj8ut0,00:02:57.240,00:02:58.320,The video clip shows a group of people dressed in yellow dancing on the beach. They are having a good time and enjoying themselves. It appears to be a fun and lively atmosphere.,8.40625
6c64kUiqknY,00:03:42.456,00:03:43.757,The video clip shows a large crowd of people gathered together in a room. They appear to be excited and engaged in the event they are attending.,8.40625
aeLEXxVTIEQ,00:09:14.360,00:09:15.120,"The video clip shows a man wearing an orange jumpsuit and headphones, dancing on a colorful tile floor. He's having a good time and seems to be enjoying himself.",8.40625
4MpNb_F2H4c,00:00:14.248,00:00:14.748,"The video clip shows a group of men dressed in military uniforms standing in a room. They appear to be in a military museum, and one of the men is wearing a hat. The atmosphere in the room seems to be quite formal.",8.40625
DXtm-GVbPgQ,00:00:33.640,00:00:34.280,The video clip shows a group of people wearing swimsuits and dancing together. They seem to be having a good time and enjoying themselves. It appears to be a fun and lively atmosphere.,8.40625
TmlgOB3mP68,00:00:32.157,00:00:33.867,"The video clip shows a group of musicians performing on stage. They are playing instruments such as guitars, drums, and keyboards. The musicians are dressed in black and seem to be having a great time playing their music.",8.40625
_u5KN10hQ1Q,00:01:45.440,00:01:46.640,The video clip shows a cartoon character wearing a white dress and standing in a room. The character is smiling and appears to be happy.,8.40625
aeLEXxVTIEQ,00:05:17.960,00:05:21.920,The video clip shows a man dancing on a bus. He is wearing a colorful outfit and appears to be having a good time.,8.40625
Vy6IgL1yCx8,00:00:48.000,00:00:49.400,The video clip shows a man dancing in front of a flag. He is wearing a white shirt and appears to be having a good time.,8.40625
EJW9m6UTPlk,00:00:10.160,00:00:16.200,The video clip shows a man riding a scooter on the sidewalk. He is wearing a green shirt and appears to be enjoying the ride. The scooter is parked next to a body of water.,8.40625
NQLbCmnTe88,00:00:10.177,00:00:11.612,The video clip shows a young boy dancing with a large stuffed animal. The boy is wearing a backpack and appears to be having fun with the stuffed animal.,8.40625
BE9CXWV1alg,00:03:35.215,00:03:36.425,The video clip shows a man wearing a red hat and a black shirt. He is standing on a stage and performing in front of a crowd. It appears to be a musical performance.,8.40625
_VCQFrWfpGc,00:00:20.720,00:00:23.320,The video clip shows a man wearing a suit and a hat standing in front of a window. He is giving a thumbs up gesture and appears to be happy.,8.40625
3YHVC1DcHmo,00:01:29.840,00:01:31.133,The video clip shows a group of people dressed in pink suits dancing on a street. They appear to be having fun and enjoying themselves. It seems to be a lively and energetic performance.,8.40625
N7_fK19mR2g,00:00:43.410,00:00:51.218,The video clip shows a female DJ who is wearing a white shirt and angel wings. She is standing in front of a mixer and spinning the decks with her hands. The music is upbeat and energetic.,8.40625
KzmKqKwHWuk,00:03:00.967,00:03:01.467,The video clip shows a group of people dancing together in a room with neon lights. The dancers are wearing colorful costumes and they are having a lot of fun.,8.40625
MK1y2qraAuc,00:01:56.533,00:01:57.492,The video clip shows a man with tattoos singing into a microphone while holding a gun. He is wearing a hat and appears to be in a studio setting.,8.40625
UWLr2va3hu0,00:01:38.682,00:01:40.392,The video clip shows a group of people dancing in the street. They are dressed in colorful outfits and appear to be having a good time. It seems to be a lively and joyful scene.,8.40625
HxUuDPNbkJk,00:01:50.177,00:01:52.479,"The video clip shows a man wearing a cowboy hat and sunglasses, surrounded by a group of women. He is dancing and making funny faces while the women are laughing and having a good time.",8.3984375
TulMjeExtgk,00:02:09.463,00:02:10.839,The video clip shows a shirtless man performing on a stage in front of a crowd. He is wearing a hat and appears to be dancing.,8.3984375
BovCy9R9YDI,00:07:45.198,00:07:52.572,The video clip shows a group of people on a boat in the middle of the ocean. They are dressed in formal attire and seem to be enjoying a meal on the boat. The atmosphere of the video is serene and peaceful.,8.3984375
dXXwIsl7CIA,00:00:06.400,00:00:19.700,The video clip shows a man standing in front of a drum set with a microphone in his hand. He is singing and playing the drums at the same time. The man is wearing a black jacket and appears to be enjoying the performance.,8.3984375
sGJbgqGIVXY,00:03:38.485,00:03:42.923,The video clip shows a beautifully decorated Christmas tree with lights and ornaments. The tree is adorned with various decorations and is lit up with colorful lights. It appears to be a festive and joyful scene.,8.3984375
wjXVSjtGcl8,00:03:22.200,00:03:23.840,"The video clip shows a group of musicians performing on stage. They are playing various instruments, including the accordion, guitar, and drums. The performance seems to be lively and energetic.",8.3984375
BQG9kUe-R18,00:00:29.200,00:00:30.800,The video clip shows a man wearing a suit and tie walking down the street. He is wearing white sneakers and appears to be dancing as he walks.,8.3984375
bxcJC0dIjSo,00:02:11.880,00:02:13.760,The video clip shows a group of people dancing in a line on a street. They appear to be having a good time and enjoying themselves. It seems to be a fun and lively event.,8.3984375
WwTB2Y81InM,00:03:24.621,00:03:25.455,"The video clip shows a man wearing sunglasses and a leather jacket, standing in a dimly lit room. He appears to be a musician or a performer.",8.3984375
pmngTnPlhNA,00:00:29.240,00:00:33.480,The video clip shows a group of children playing with dolls in a playground. The children seem to be having a lot of fun playing with the dolls and engaging in various activities.,8.3984375
RYnFIRc0k6E,00:02:44.039,00:02:45.290,The video clip shows a group of men riding in a convertible car through a busy city street. They appear to be having a good time and appear to be enjoying the ride.,8.3984375
N8v6PZtsTgA,00:03:14.778,00:03:16.863,The video clip shows a group of people dancing in front of a log cabin. They appear to be having a good time and enjoying each other's company.,8.3984375
TFrXIisSkLA,00:04:28.000,00:04:32.500,The video clip shows a man wearing a leather jacket and riding a bicycle. He is dressed in a military-style outfit and appears to be posing for a photograph.,8.3984375
RBcXwn_xQr8,00:06:11.720,00:06:20.800,The video clip shows a group of people gathered around a car. They are wearing orange vests and appear to be inspecting the vehicle. It seems like they are conducting a safety check on the car.,8.3984375
Z-0tTi7GaPg,00:00:42.668,00:00:45.671,The video clip shows a group of performers dressed in colorful costumes performing acrobatic feats in a circus tent. The performers are dressed in pink and green costumes and are seen doing flips and other stunts in the air.,8.3984375
UuizRDpvoew,00:00:49.033,00:00:52.600,The video clip shows a group of people dancing in a park. They appear to be having a good time as they move to the beat of the music. The dancers are dressed in colorful clothing and seem to be enjoying themselves.,8.3984375
pvUAvGD4nXQ,00:02:17.137,00:02:18.430,The video clip shows a group of people dressed in costumes playing instruments and dancing in a park. They appear to be having a good time and enjoying themselves.,8.3984375
c5z7FmgruMo,00:07:31.384,00:07:35.055,The video clip shows an elderly man standing in a kitchen with a blender in front of him. He is making a smoothie with various fruits and vegetables.,8.3984375
PO8gWoCj29I,00:04:41.581,00:04:43.316,The video clip shows a man standing in a boxing ring with a tattoo on his chest. He is wearing a shirt and is surrounded by a crowd of people. It appears to be a professional boxing match.,8.3984375
cPLriPyuyOE,00:12:58.600,00:13:04.200,The video clip shows a cartoon character dressed in a red outfit with a bow on her head. She is standing in front of a group of other cartoon characters.,8.3984375
kUKesuCRbIg,00:00:00.000,00:07:49.202,The video clip shows a group of men dressed in orange shirts and hats performing a dance routine in a room. They are wearing boxing gloves and seem to be having a good time.,8.3984375
mE0q7X1HRKM,00:00:39.920,00:00:40.960,"The video clip shows a group of people gathered in a crowd, cheering and celebrating. They are all wearing masks and appear to be having a good time.",8.3984375
UqyT8IEBkvY,00:01:53.030,00:01:55.240,The video clip shows a group of people dancing in a casino. They appear to be having a good time and enjoying themselves. It seems like a fun and lively atmosphere in the casino.,8.3984375
aeLEXxVTIEQ,00:05:45.920,00:05:50.040,The video clip shows a man dressed in an orange jumpsuit dancing on a bus. He is wearing sneakers and appears to be having a good time.,8.3984375
PqZtT_7NpRg,00:02:46.360,00:02:48.400,The video clip shows a group of people sitting in a van and eating watermelons. They seem to be having a good time together.,8.3984375
dCetCHgWmnE,00:04:20.333,00:04:23.500,The video clip shows a man wearing sunglasses and singing into a microphone while standing in front of a car. He seems to be having fun and enjoying the moment.,8.3984375
Z-0tTi7GaPg,00:01:08.068,00:01:10.654,"The video clip shows a group of performers dressed in colorful costumes, dancing and performing acrobatic stunts inside a large inflatable tent. The performers are dressed in pink, green, and blue costumes, and they appear to be having a lot of fun while performing.",8.3984375
4TubvY49MuY,00:04:25.800,00:04:27.200,The video clip shows a shirtless man standing on a balcony with a view of the city in the background. He is wearing a pair of boxing gloves and appears to be preparing for a fight.,8.3984375
Ow5uxDWV_B8,00:19:06.633,00:19:14.567,The video clip shows a cartoon character in a room filled with colorful balloons and eggs. The character is wearing a hat and holding a basket of eggs. The room is decorated with balloons of different colors and shapes.,8.3984375
DXtm-GVbPgQ,00:03:07.320,00:03:08.560,The video clip shows a group of people wearing bikinis and swimsuits dancing together on a beach. They are all having a good time and enjoying themselves.,8.3984375
ULmEqfzjJeE,00:10:46.800,00:10:48.880,The video clip shows a painting of a woman holding a bouquet of flowers. The woman is wearing a purple dress and appears to be smiling.,8.3984375
Z-0tTi7GaPg,00:01:14.616,00:01:18.120,The video clip shows a group of people dressed in colorful costumes performing a dance routine on a stage. The stage is decorated with balloons and the performers seem to be having a lot of fun.,8.3984375
Kq3M09qTDDM,00:03:03.383,00:03:05.085,"The video clip shows a man wearing a hat and sunglasses, dressed in a red jacket, standing on a boat in the water. He seems to be having a good time and enjoying the scenery around him.",8.3984375
l3LXEPU0rOo,00:00:40.720,00:00:43.360,The video clip shows a group of children sitting at a table and eating breakfast together. They are all wearing school uniforms and seem to be enjoying their meal. It appears to be a school cafeteria setting.,8.3984375
K5BTT57wGck,00:04:12.920,00:04:22.200,The video clip shows a man wearing a white suit and a hat enjoying a boat ride on a river. He appears to be having a good time as he waves his hands in the air.,8.3984375
Qi9WbxnqafU,00:01:21.160,00:01:23.080,The video clip shows a group of people dressed in colorful costumes dancing together in a room. It appears to be a fun and lively performance.,8.3984375
ojULkWEUsPs,00:02:05.258,00:02:05.859,The video clip shows a group of people dancing on the beach. They are all wearing swimsuits and appear to be having a good time.,8.3984375
RYnFIRc0k6E,00:03:04.559,00:03:06.395,The video clip shows a group of people dancing together in a room filled with balloons. It appears to be a fun and energetic performance.,8.3984375
qpon4gzlaNQ,00:01:09.836,00:01:17.044,The video clip shows a man sitting at a table with a bowl of cereal in front of him. He is eating the cereal while talking to the camera. The man seems to be enjoying his breakfast.,8.3984375
l9VFg44H2z8,00:01:45.314,00:01:46.106,"The video clip shows a group of musicians performing on stage. They are playing instruments such as guitars, drums, and keyboards. One of the musicians is seen playing a guitar while singing into a microphone. The stage is lit up with bright lights, and the musicians seem to be enjoying their performance.",8.3984375
HrjRj4uQQ1o,00:01:49.818,00:01:51.444,The video clip shows a group of musicians performing on stage. They are playing instruments and singing together. It appears to be a lively and energetic performance.,8.3984375
9fr8fYwomvk,00:01:09.236,00:01:39.933,The video clip depicts a beautiful and colorful space scene with stars and planets in the background. It appears to be a peaceful and serene environment.,8.390625
5T52TCrQ2M4,00:00:40.507,00:00:45.913,The video clip shows a man wearing a red jacket and a white hat dancing in front of a brick wall. He is also wearing sunglasses and appears to be having a good time.,8.390625
WAKPo9s-zfg,00:03:41.638,00:03:42.889,"The video clip shows a man wearing sunglasses and a black shirt, standing in a room with graffiti on the walls. He is holding a can of soda and drinking from it.",8.390625
UnHyMZe3hjw,00:03:03.040,00:03:06.960,The video clip shows a young girl wearing a pink apron and a chef's hat in a kitchen. She is standing in front of a table full of cupcakes. The girl is smiling and seems to be enjoying her time in the kitchen.,8.390625
Dmk8d4D4fes,00:03:59.005,00:04:15.856,The video clip shows a cute cartoon character blowing a bubble with a straw. The character is wearing a blue dress and has a bow on her head. The background of the video is a red curtain.,8.390625
CcezR2WGrC0,00:03:15.595,00:03:31.278,"The video clip shows a cartoon character wearing a red, white, and blue striped shirt and standing in front of a crowd of people. It appears to be a political cartoon.",8.390625
ujVrYJgihKo,00:02:11.667,00:02:32.967,"The video clip shows a group of people sitting around a table and enjoying a meal together. It appears to be a family gathering, and everyone seems to be having a good time.",8.390625
qex0OjXolzc,00:02:58.011,00:03:00.305,The video clip shows a man wearing a baseball cap and a green shirt who is playing the drums. He is accompanied by a group of musicians who are also playing the drums. The overall atmosphere of the video seems to be energetic and lively.,8.390625
sOQ_auySDx8,00:14:32.320,00:14:39.000,"The video clip shows a table filled with different types of juices and fruits. There are several bottles of juice and fruits placed on the table, and some of them have straws in them. It appears to be a healthy and refreshing drink.",8.390625
wt1YkGO2Ieo,00:01:34.177,00:01:34.928,The video clip shows a man wearing sunglasses and a hat dancing in a tunnel. He is accompanied by another person who is also wearing sunglasses and a hat. The tunnel appears to be underground and the lighting is dim.,8.390625
Pnn_HDKyom4,00:05:16.516,00:05:17.050,The video clip shows a group of people wearing sunglasses and walking down a street. They are dressed in red jackets and appear to be part of a fashion show.,8.390625
VxSbYM5X6xk,00:00:09.200,00:00:11.760,The video clip shows a man wearing a purple jersey and glasses dancing in a gym. He is also wearing a hat and appears to be having a good time.,8.390625
J_R0ON7FGbE,00:00:57.658,00:01:01.295,The video clip shows a woman dressed in traditional clothing standing behind a table filled with various fruits and vegetables. She appears to be selling the produce.,8.390625
Ejdx6_hYTiY,00:01:14.950,00:01:15.909,The video clip shows a group of people dancing and having fun at a pool party. They are all dressed in swimsuits and appear to be enjoying themselves.,8.390625
7lb0ml8MxTk,00:07:28.960,00:07:30.960,The video clip shows a group of children dancing together in a room. They appear to be having fun and enjoying themselves. It seems like they are learning how to dance and having a good time.,8.390625
H6U9Rvy4Lps,00:01:45.238,00:01:47.441,The video clip shows a group of people dancing together in a room. The dancers appear to be having a good time as they move their bodies to the beat of the music. It seems like a fun and energetic performance.,8.390625
T1hK8-Kua10,00:01:50.280,00:01:51.760,The video clip shows a man singing into a microphone while standing on a stage. He is wearing a red shirt and appears to be passionate about his performance.,8.390625
3niVHCdB1wA,00:04:38.000,00:04:39.292,The video clip shows a man wearing sunglasses and a yellow shirt standing in front of a tropical background. He is surrounded by plants and appears to be making a gesture with his hands.,8.390625
feEW0NV5_3s,00:08:26.583,00:08:28.083,The video clip shows a man standing in the water with a frisbee in his hand. He is wearing a shirt and appears to be playing with the frisbee. There is also a bridge visible in the background.,8.390625
ZpUYjpKg9KY,00:01:51.486,00:01:52.571,The video clip shows a man standing on a stage and dancing. He is wearing a red hat and a black shirt. There are other people in the background who are also dancing. It appears to be a performance of some sort.,8.390625
KwQbE1zYAxM,00:01:42.292,00:01:46.958,The video clip shows a woman holding a bottle of juice and talking to the camera. She is wearing a tank top and appears to be in a relaxed and happy mood.,8.390625
OqrmXPIE3X8,00:02:31.320,00:02:32.920,The video clip shows a group of chefs in a kitchen preparing a cake. The chefs are wearing aprons and are standing in front of the cake. The cake appears to be large and decorated with flowers.,8.390625
84IEjrSVcZY,00:00:34.360,00:00:39.480,The video clip shows a man wearing a chef's hat and apron standing in front of a blue background. He is holding a red box and appears to be giving a presentation.,8.390625
gigZGc4KucE,00:01:15.659,00:01:19.329,The video clip shows a group of musicians performing in a warehouse. They are dressed in suits and are playing various instruments such as trumpets and trombones. The musicians are dressed in suits and are playing various instruments such as trumpets and trombones. They are dressed in suits and are playing various instruments such as trumpets and trombones. They are dressed in suits and are playing various instruments such as trumpets and trombones. They are dressed in suits and are playing various instruments such as trump,8.390625
kxAKCYSXd5U,00:04:05.533,00:04:06.500,The video clip shows a group of people celebrating and having a good time. They are dancing and laughing together. One of the people in the group is wearing a pirate hat and has dreadlocks. They seem to be enjoying themselves and having a good time.,8.390625
aJL95QSKE-A,00:06:11.371,00:06:12.289,"The video clip shows a cartoon character dressed in a red dress standing on a wooden platform. The character appears to be a princess, and she is wearing a crown on her head.",8.390625
B14OxfrJF7g,00:00:00.000,00:00:07.917,The video clip shows a woman wearing a green bikini standing in front of a table with a variety of juice bottles on it. She is smiling and waving at the camera.,8.390625
rrX8p354EtY,00:00:31.932,00:00:35.536,"The video clip shows an aerial view of a city that appears to be under construction. It appears to be a futuristic city with a lot of skyscrapers and modern architecture. The city seems to be surrounded by water, and there are boats visible in the distance. It appears to be a beautiful and vibrant place.",8.390625
Ug88HO2mg44,00:03:21.785,00:03:23.161,The video clip shows a man who is wearing a white shirt and is smiling. He seems to be having a good time and is laughing.,8.390625
Fbb2iMd1ZZg,00:00:00.000,00:00:03.070,The video clip shows a man riding a bicycle across a bridge. He is wearing a green shirt and appears to be enjoying the ride. The bicycle he is riding has a basket attached to the front.,8.390625
PKlS_vpr-hQ,00:11:09.500,00:11:12.900,The video clip shows a man holding a jar of honey and pouring it into a mason jar. He is wearing a black shirt and is standing in a room.,8.390625
mfmRjy6eKqM,00:15:50.767,00:15:53.633,The video clip shows a man riding a motorcycle on a beach. He is wearing a helmet and riding through the sand. There are also other people riding motorcycles in the background.,8.390625
6AaHFS8SggU,00:13:46.080,00:13:47.440,"The video clip shows a group of people dressed in formal attire performing on a stage in front of a large clock. It appears to be a musical performance, and the group is singing and dancing together.",8.390625
