path,Caption,Aesthetic_Score,caption_interaction,has_person,num_persons,bbox_overlap
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/5xANq3gYM18-00:06:04.064-00:06:08.068.mp4,The video clip shows a man and a woman embracing each other while sitting at a table. They appear to be happy and in love.,5.75,Yes,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/mkHQDPch6fo-00:01:42.602-00:01:43.395.mp4,The video clip shows a group of women singing and dancing in a nightclub. They appear to be enjoying themselves and having a good time.,5.75,Yes,1,10,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/n7BHIjwNOMU-00:03:56.778-00:03:57.446.mp4,"The video clip shows a group of musicians performing on stage. They are playing instruments and singing along with the music. The stage is illuminated with bright lights, creating an exciting atmosphere for the audience. The musicians seem to be having a great time, and the crowd is enjoying the performance.",5.75,Yes,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/wrgwdBxqOfw-00:07:41.628-00:07:43.213.mp4,The video clip shows a man wearing a face mask sitting on a bench and reading a book. He seems to be enjoying his time and taking a break from his daily activities.,5.75,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/LaCBVy3o6EY-00:07:47.400-00:07:50.570.mp4,The video clip shows a woman walking down a busy street while talking on her cell phone. She is wearing a white shirt and appears to be in a hurry.,5.74609375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/REu5ec-vkvg-00:01:31.024-00:01:33.026.mp4,The video clip shows a man in a suit standing in front of a bookshelf. He is wearing glasses and has a serious expression on his face. It appears to be a news broadcast.,5.74609375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/gOKyELDp8b4-00:09:21.360-00:09:23.560.mp4,The video clip shows a young boy standing in the kitchen and dancing. He is wearing green shorts and a blue shirt. The background of the video is a kitchen with tiles on the floor.,5.74609375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ivijoIfhl0o-00:00:56.139-00:00:56.807.mp4,The video clip shows a group of people dancing in a nightclub. They appear to be having a good time and enjoying themselves. The atmosphere in the club seems lively and energetic.,5.74609375,Yes,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/iytR1vJKBQs-00:06:45.138-00:06:47.507.mp4,The video clip shows a cartoon character sitting at a desk with a laptop in front of him. The character is wearing glasses and appears to be working on the laptop.,5.74609375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/0d5ts1Q9d-M-00:02:11.833-00:02:14.800.mp4,The video clip shows a little girl wearing a bunny costume and playing in the snow. She appears to be having a lot of fun and enjoying the winter weather.,5.74609375,No,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/89S-RbszwJE-00:02:50.921-00:02:51.963.mp4,The video clip shows a woman who is wearing a black shirt and standing in front of a mirror. She appears to be making a funny face while looking at herself in the mirror.,5.74609375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/OqMDiZI9gAw-00:10:19.680-00:10:21.600.mp4,The video clip shows a woman wearing a traditional Chinese headpiece and ornaments. She is dressed in a beautiful costume and is posing for the camera. It appears to be a scene from a movie or a theatrical performance.,5.74609375,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/PVKlqs0GA-U-00:03:29.600-00:03:43.033.mp4,The video clip shows a screenshot of an anime character. The character is wearing a white shirt and appears to be standing in a room.,5.74609375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/V8Z89aTCiHo-00:01:15.609-00:01:17.110.mp4,The video clip shows a group of children dressed in superhero costumes performing a dance routine in a classroom. The children seem to be having a lot of fun as they move to the beat of the music.,5.74609375,Yes,1,6,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/c1EzmeIo_Ys-00:14:50.657-00:14:53.393.mp4,The video clip shows a man wearing a suit and holding an umbrella. He is standing in front of a house and talking to the camera. It appears to be a religious ceremony.,5.74609375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/YfDuLgFp_Co-00:07:44.831-00:07:58.846.mp4,The video clip shows a Minecraft game being played on a computer screen. It appears to be a screenshot of the game in action.,5.74609375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/_Ms60kCqIQM-00:00:30.833-00:00:33.333.mp4,The video clip shows a woman petting a dog in a field. The woman is holding the dog's head and patting it gently. The dog seems to be enjoying the attention and is wagging its tail.,5.74609375,Yes,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/_XSjpOQad9w-00:03:06.053-00:03:07.454.mp4,The video clip shows a person wearing gloves preparing a large dish of rice and vegetables. The person is using a large knife to cut the dish into smaller pieces. The dish appears to be a large pile of rice and vegetables.,5.74609375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/42n8lckb-3s-00:03:32.240-00:03:37.320.mp4,The video clip shows a couple dressed in traditional Chinese clothing standing in a garden. The man is wearing a white shirt and the woman is wearing a white dress. They appear to be staring into each other's eyes.,5.74609375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/XiBXhCr_Jpw-00:05:03.386-00:05:06.890.mp4,The video clip shows a cute cartoon character wearing a mask and standing in front of a shield. It appears to be a child's drawing.,5.74609375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/JWafD1H8tLA-00:00:47.965-00:00:54.930.mp4,The video clip shows a child painting a picture of a dog. The child appears to be very focused on the task at hand and is using a variety of colors to create the image.,5.74609375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/C5t-5ygKO9w-00:04:31.188-00:04:33.648.mp4,"The video clip shows a group of people dressed in costumes, including a witch, a ghost, and a vampire, standing together in a room. They appear to be posing for a photo.",5.74609375,Yes,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Ff8QmS2okGg-00:12:27.600-00:12:29.400.mp4,The video clip shows a man wearing a suit and sunglasses standing in front of a painting. He is holding a cigarette in his hand and seems to be posing for a photo.,5.74609375,No,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/sFMyYVYncgU-00:11:53.004-00:12:11.105.mp4,The video clip shows a woman wearing a face mask while walking outside. She is wearing glasses and appears to be walking in a park.,5.74609375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/bVeUrLlATDI-00:00:58.267-00:01:01.979.mp4,The video clip shows two young boys sitting at a table and eating breakfast together. They seem to be enjoying their meal and having a good time.,5.74609375,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/9XrM4BzVvgw-00:03:35.120-00:03:35.720.mp4,The video clip shows a group of musicians performing on a busy street. They are playing their instruments and singing while a crowd of people watches them. The musicians seem to be having a great time and the crowd is enjoying the performance.,5.7421875,Yes,1,19,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/pXawdQXsdbU-00:00:05.138-00:00:06.807.mp4,"The video clip shows a parade of Disney characters walking down the street. The characters include Mickey Mouse, Minnie Mouse, Goofy, and Pluto. The parade is filled with excitement and joy as the characters interact with the crowd.",5.7421875,Yes,1,11,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/UAAJ6iQDzR0-00:11:53.100-00:11:53.600.mp4,The video clip shows a group of cats playing a game together. The cats are dressed up in different costumes and appear to be having fun while playing the game.,5.7421875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/WF-z3KX36u0-00:07:39.000-00:07:58.720.mp4,The video clip shows a group of people sitting around a table and working on their laptops. It appears to be a business meeting or a brainstorming session.,5.7421875,Yes,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/iPVnGUNgHIg-00:04:33.720-00:04:34.960.mp4,The video clip shows a man wearing a baseball cap and a smile on his face. He is standing in a room and appears to be happy.,5.7421875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/eA7ucLT26Mg-00:09:12.385-00:09:13.595.mp4,"The video clip shows a man wearing glasses and an apron preparing a sandwich in a kitchen. The sandwich appears to be a burger, and the man seems to be enjoying the process of making it.",5.7421875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/3GP4sJdW0Vk-00:10:57.390-00:11:00.693.mp4,The video clip shows a female nurse wearing a face mask while working in a hospital. The nurse is wearing a white uniform and appears to be taking care of a patient.,5.7421875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/3TWaJutMJRY-00:00:33.700-00:00:36.033.mp4,The video clip shows a group of people dancing on a stage. They are all dressed in white clothes and seem to be having a good time. There is also a man wearing a baseball uniform who is dancing along with them.,5.7421875,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ZBx-M2oRBLg-00:00:33.158-00:00:33.909.mp4,The video clip shows a woman preparing a meal in her kitchen. She is seen cutting vegetables and pouring milk into a bowl. The meal appears to be a breakfast dish.,5.7421875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/fINQ6tM5zaY-00:08:24.600-00:08:30.000.mp4,The video clip shows a blue bus driving down a mountain road with a waterfall in the background. The bus appears to be on a scenic route as it passes by the waterfall.,5.7421875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ithrZGaj0Xo-00:01:38.000-00:01:39.033.mp4,"The video clip shows a game being played on a computer screen. The game appears to be a retro-style video game, and the player is using a joystick to control the movements of the character. The background of the game appears to be a blue sky with clouds.",5.7421875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/85c16qXSWX8-00:00:16.267-00:00:17.100.mp4,The video clip shows a man wearing a military uniform and a red hat. He is holding a gun and appears to be in a military setting.,5.7421875,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/860F2iF-upM-00:00:57.090-00:00:58.392.mp4,The video clip shows a chicken walking on the road. It appears to be a domesticated chicken and not a wild one. The chicken seems to be exploring its surroundings.,5.7421875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Ihw2E7TE4GA-00:10:59.284-00:11:02.245.mp4,The video clip shows a group of boys wearing school uniforms and ties. They are standing in a line and talking to each other. It appears to be a school setting.,5.7421875,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/VSexM7c53fQ-00:03:57.000-00:03:58.920.mp4,"The video clip shows a fire truck made out of Lego bricks. The Lego fire truck is designed to look like a real fire truck, complete with a siren and flashing lights. The video also shows a close-up of the Lego fire truck.",5.7421875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/AI39Iya3LBI-00:00:26.920-00:00:28.240.mp4,The video clip shows a young woman wearing a school uniform and looking at the camera. She appears to be smiling and seems to be in a happy mood.,5.7421875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/a2M6tkAO9-o-00:02:11.680-00:02:23.640.mp4,The video clip shows a woman wearing a trench coat standing in front of a mirror. She appears to be looking at herself in the reflection.,5.7421875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/3_aL-hS7j8k-00:01:14.160-00:01:15.920.mp4,The video clip shows a man talking on his phone while driving a car. He is wearing a uniform and appears to be a police officer. The car he is driving is a police vehicle.,5.7421875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/kW140spadx8-00:04:25.932-00:04:26.975.mp4,The video clip shows a piece of salmon being cooked in a frying pan on a stove. The salmon is placed in the pan and cooked until it's ready to eat.,5.7421875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/sXYIxJScSik-00:01:58.327-00:01:59.202.mp4,"The video clip shows a group of men dressed in military uniforms walking through a desert. They are carrying weapons and seem to be on a mission. The scene is set in the middle of the desert, and the men are walking towards the camera.",5.7421875,No,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/4wV7vO4EcKE-00:14:59.880-00:15:09.400.mp4,The video clip shows a man with a beard looking out of a window. He is wearing a hat and appears to be lost in thought.,5.7421875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/bLGHrq-OqB4-00:02:01.280-00:02:02.040.mp4,"The video clip shows a man with a beard and glasses sitting in a chair. He is dressed in a suit and tie, and there are other people in the background. It appears to be a formal setting.",5.7421875,No,1,7,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/RyZjj_TwQYY-00:07:41.044-00:07:44.464.mp4,The video clip shows a group of people dressed in bunny costumes standing on a street corner. They are all wearing masks and seem to be having a good time. It appears to be a fun and playful scene.,5.73828125,No,1,12,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/pHcuw_g35Dw-00:05:43.476-00:05:47.414.mp4,The video clip shows a female police officer wearing a face mask and giving a thumbs up to the camera. She is dressed in a uniform and appears to be in a police station.,5.73828125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/loTkfg488ew-00:07:57.102-00:07:59.938.mp4,The video clip shows a young girl wearing a white robe and a crown on her head. She is standing in front of a blue background and appears to be meditating.,5.73828125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/GQG9dHew2hA-00:01:07.567-00:01:25.786.mp4,"The video clip shows a group of three men standing in a field, with one of them holding a surfboard. They are all wearing black clothing and appear to be having a good time.",5.73828125,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/I6CwyD9OUD4-00:01:05.720-00:01:11.040.mp4,The video clip shows a man with long hair wearing a white shirt. He is standing in front of a camera and appears to be smiling.,5.73828125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/5GL9JoH4Sws-00:00:44.795-00:00:46.088.mp4,The video clip shows a man and a woman riding on a tractor. The man is driving the tractor while the woman is standing on the back of it. They seem to be enjoying their time together on the tractor.,5.73828125,Yes,1,6,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/34xb077YNwY-00:05:36.803-00:05:59.626.mp4,The video clip shows a man wearing a black jacket and sitting on a chair. He is holding a piece of paper and seems to be reading it.,5.73828125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/R1ULEt110rM-00:02:39.426-00:02:40.227.mp4,The video clip shows a young man in a green shirt standing in front of a table with various drinks and bottles on it. He is wearing a watch on his wrist and appears to be preparing a drink.,5.73828125,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Zuw9NnKw2Xw-00:04:52.426-00:04:52.926.mp4,"The video clip shows a close-up view of a corn plant growing in a field. It appears to be a freshly planted corn crop, and the camera zooms in to capture the intricate details of the plant.",5.73828125,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/0m-qZYy5ieE-00:02:10.560-00:02:12.200.mp4,The video clip shows a cartoon character with a big smile on its face. The character is wearing a red shirt and appears to be happy.,5.73828125,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/945FpKLfZ6c-00:07:25.245-00:07:31.351.mp4,The video clip shows two men sitting at a table and having a conversation while drinking alcohol. They seem to be enjoying their time together.,5.73828125,Yes,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/BbXPyeTvwKM-00:11:00.000-00:11:00.533.mp4,The video clip shows a group of people swimming in the water. They are wearing swimming gear and appear to be having a good time.,5.73828125,Yes,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/XkhHv_Kf_7o-00:03:25.233-00:03:25.767.mp4,The video clip shows a tree full of green apples hanging from its branches. The apples are ripe and ready to be picked.,5.73828125,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/JRu0H-eiBIs-00:01:12.906-00:01:16.677.mp4,The video clip shows a group of people wearing face masks and sitting at desks in a classroom. They appear to be working on their laptops while wearing the masks.,5.73828125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/H_G8eApAr3Y-00:00:02.736-00:00:05.806.mp4,The video clip shows a man riding a roller coaster at an amusement park. He is wearing a blue shirt and appears to be enjoying the ride.,5.73828125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/M5Vg2Q8Zc78-00:03:39.052-00:03:43.323.mp4,The video clip shows a group of people dancing and having fun. They are all wearing hats and seem to be enjoying themselves. It appears to be a lively and energetic performance.,5.73828125,Yes,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ByPUVgz5cOc-00:08:23.867-00:08:24.367.mp4,The video clip shows a watermelon being tied up with a rope. The watermelon is placed on a table and the rope is tied around it. The person tying the rope is wearing gloves.,5.73828125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/C-bkT-SknW8-00:09:42.148-00:09:45.919.mp4,"The video clip shows a group of people in a room with neon lights. There are two men and a woman standing next to each other, and they appear to be having a good time. One of the men is wearing a tie.",5.73828125,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/aat-uIlNERM-00:06:39.799-00:06:40.867.mp4,The video clip shows a group of people dressed in pink outfits dancing together. It appears to be a fun and lively performance.,5.73828125,Yes,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/FMOSjd0vUWY-00:00:18.252-00:00:19.286.mp4,The video clip shows a couple sitting on a couch and talking to each other. They seem to be enjoying each other's company and having a good time.,5.73828125,Yes,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/4btfd10ZUe4-00:05:49.200-00:05:51.600.mp4,The video clip shows a man with a headache covering his head with his hands. He seems to be in a lot of pain.,5.73828125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/SBzxZeM6IkQ-00:08:44.391-00:08:45.091.mp4,"The video clip shows a group of musicians performing in a street parade. The musicians are dressed in uniforms and are playing instruments such as trumpets, trombones, and drums. They are marching down the street and entertaining the crowd with their music.",5.734375,Yes,1,17,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/U-kjMvRAj_Y-00:06:56.267-00:06:56.867.mp4,"The video clip shows a Minecraft game being played on a computer screen. In the game, a player is shown building a house in a virtual world.",5.734375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/e6tN6Rxst9o-00:04:18.717-00:04:35.525.mp4,The video clip shows a man with pink hair wearing glasses and a green shirt. He has a smile on his face and is wearing a tie.,5.734375,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/IcrbM1l_BoI-00:03:56.445-00:03:57.404.mp4,The video clip shows a group of people dancing together in a dark room. They appear to be enjoying themselves and having a good time.,5.734375,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Ih-StAhcy2w-00:04:20.427-00:04:22.220.mp4,The video clip shows a young girl sitting at a table with a tea pot in front of her. She appears to be playing with the tea pot and seems to be having a good time.,5.734375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ItdPCEct-Ww-00:09:32.333-00:10:56.567.mp4,The video clip shows a woman wearing a face mask walking down the street with a child. They are both carrying a cardboard box. The woman is wearing a mask to protect herself and the child from the COVID-19 virus.,5.734375,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/rD2shYPPvrw-00:00:11.633-00:00:12.700.mp4,The video clip shows a drawing of a woman wearing a skirt. It appears to be a sketch of a woman wearing a skirt.,5.734375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/BbXPyeTvwKM-00:08:15.700-00:08:16.400.mp4,The video clip shows a man swimming in a pool while holding a cell phone in his hand. He is wearing goggles and appears to be taking a selfie while swimming.,5.734375,No,1,3,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/2jWDzyhwqwI-00:00:22.723-00:00:28.529.mp4,"The video clip shows a group of musicians playing instruments and singing together. One of the musicians is wearing a green hat, and there is a teddy bear on the stage. The musicians seem to be having fun and enjoying their performance.",5.734375,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/KA8aUz1v6QA-00:15:12.161-00:15:13.746.mp4,The video clip shows a woman standing in a room and talking to the camera. She is wearing a black jacket and appears to be in a hurry.,5.734375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/23tusPiiNZk-00:00:15.515-00:00:17.935.mp4,The video clip shows a woman walking on a subway platform. She is wearing a pink coat and appears to be lost in thought. The subway train can be seen in the background.,5.734375,No,1,8,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/d3R4JAznngM-00:00:42.876-00:00:44.878.mp4,The video clip shows a man wearing glasses and a white shirt. He is standing in front of a bookshelf and talking to the camera. It appears to be a promotional video for a book.,5.734375,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/3gHQAbVGWNM-00:02:18.638-00:02:20.374.mp4,The video clip shows a man wearing a leather jacket performing on stage. He is singing into a microphone and dancing along with the music. It appears to be a musical performance.,5.734375,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/khC7yeyoaHM-00:04:19.567-00:04:20.067.mp4,"The video clip shows a Minecraft game being played on a computer screen. It appears to be a screenshot of the game, and there are no people or animals in the video.",5.734375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/dZTkj6733sw-00:04:19.726-00:04:24.231.mp4,The video clip shows a group of girls wearing swimsuits and dancing together. They appear to be having a good time and enjoying each other's company.,5.734375,Yes,1,9,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/S7YQyK-PF08-00:01:06.760-00:01:10.840.mp4,The video clip shows a man wearing a blue shirt who is smiling and laughing. He seems to be having a good time and enjoying his surroundings. It appears to be a relaxed and happy moment captured in the video.,5.73046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/GD_s9xRuXmY-00:00:20.320-00:00:28.295.mp4,The video clip shows a young woman wearing a plaid shirt and sitting on a bed with a teddy bear. She is looking directly at the camera with a serious expression on her face.,5.73046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/le7XUFQ2mi8-00:08:23.703-00:08:25.038.mp4,"The video clip shows a man wearing a hat and glasses in a kitchen. He is wearing a shirt and tie, and he appears to be cooking in the kitchen.",5.73046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/DBPgyzY30cY-00:07:25.312-00:07:27.547.mp4,The video clip shows a group of people sitting on a couch and laughing together. They appear to be having a good time and enjoying each other's company.,5.73046875,Yes,1,6,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/qUwecAj5qQg-00:10:55.889-00:10:56.589.mp4,The video clip shows a bowl of soup being served with a spoon. The soup appears to be a clear broth with vegetables visible in the bowl.,5.73046875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Zy0wE45PO1o-00:01:38.098-00:01:39.666.mp4,The video clip shows a group of people celebrating a wedding. They are standing around a table and pouring champagne into glasses. The bride and groom are also present in the video.,5.73046875,Yes,1,6,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/CM9ZWD15QUk-00:12:23.176-00:12:24.877.mp4,"The video clip shows a man wearing a suit and tie, standing in front of a white background. He is clapping his hands and smiling.",5.73046875,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Ims5p6wjW9s-00:00:15.849-00:00:17.751.mp4,The video clip shows a man and a woman standing on a boat in the water. They are both wearing life jackets and appear to be enjoying their time on the boat.,5.73046875,No,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/upkGDp8h2qA-00:04:38.011-00:04:40.847.mp4,The video clip shows a group of people dressed in traditional Chinese clothing performing a dance. They are dressed in colorful costumes and seem to be having a good time. The dance appears to be a traditional Chinese folk dance.,5.73046875,Yes,1,7,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/MOatgIuwWu4-00:06:15.809-00:06:20.013.mp4,The video clip shows a woman eating a taco. She is wearing a pink shirt and appears to be enjoying her meal.,5.73046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/eK0QGjgFPHo-00:00:24.224-00:00:29.496.mp4,"The video clip shows a group of people walking along a sidewalk in front of a brick wall. It appears to be a sunny day, and the people are dressed in casual clothing. They seem to be enjoying a leisurely stroll.",5.73046875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/FPJLF70YlsA-00:07:25.560-00:07:28.720.mp4,"The video clip shows a man riding a motorcycle on a dirt road. He is wearing a helmet and appears to be enjoying the ride. The dirt road seems to be quite bumpy, but the rider seems to be handling it well.",5.73046875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/3VCwLvI5z10-00:01:47.841-00:01:49.076.mp4,The video clip shows a young man playing the guitar while singing. He is wearing a black shirt and appears to be enjoying the music.,5.73046875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/3sEptl-psU0-00:00:30.167-00:00:37.867.mp4,The video clip shows a room with chairs and a woman standing in front of them. The woman is wearing a black dress and appears to be waiting for something.,5.73046875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/k3oclx53OTg-00:06:44.567-00:06:48.733.mp4,The video clip shows a woman wearing a green dress and a necklace. She is sitting in a chair and talking to the camera. It appears to be a TV show.,5.73046875,No,1,1,0
